x	y	new_x	new_y	pixel_x	pixel_yselected
9	34	8.921734619140626	33.9310203758446	10240	25747	0
10	34	9.840863037109376	33.94960310652449	10904	25764	0
11	34	10.792482965642757	33.95113173476211	11592	25764	0
12	34	12.106324351917614	33.990887066265486	12534	25788	0
13	34	13.031982144442473	34.0081886085304	13206	25805	0
14	34	13.868529996004973	33.99820028769003	13812	25797	0
15	34	15.040484064275569	33.95887935054195	14655	25764	0
16	34	16.040934892134235	34.08325360272382	15376	25854	0
17	34	16.948745450106536	33.954015783361484	16032	25764	0
19	34	19.090868585759946	33.9533971838049	17572	25764	0
20	34	19.96830721768466	33.901256114512954	18203	25723	0
21	34	21.081410910866477	33.91692455394848	19005	25739	0
22	34	21.85731756036932	33.96552723377675	19571	25772	0
23	34	23.194045743075286	34.03200606612472	20529	25821	0
24	34	24.0999267578125	34.022069982580234	21185	25813	0
25	34	24.966290283203126	33.987359674127255	21807	25788	0
26	34	26.175241366299716	33.947917766399215	22684	25756	0
27	34	27.105089777166196	33.9273802611205	23347	25747	0
28	34	28.107245427911934	33.918719867328264	24076	25739	0
29	34	29.05469970703125	33.94140185106982	24756	25756	0
30	34	30.064975807883524	33.91801328916807	25485	25739	0
31	34	31.124809681285512	33.9054076048705	26247	25731	0
32	34	32.057063432173294	33.92036396748311	26919	25739	0
