x	y	new_x	new_y	pixel_x	pixel_y	selected
2	13	1.8368545566984629	13.039478524383409	5153	10527	0
3	13	2.7532591939244018	13.031459106992713	5808	10519	0
4	13	3.8372672044063214	12.987580851054512	6595	10486	0
5	13	4.902947984143649	12.990174160944507	7356	10494	0
6	13	5.819665443924402	13.011068438200672	8020	10502	0
7	13	6.923261707627421	12.96502931877102	8815	10469	0
8	13	7.872963177587558	12.960078081207959	9495	10469	0
9	13	8.883888887653045	12.939873528587444	10224	10453	0
10	13	9.80396536651125	12.939866686081137	10879	10453	0
11	13	10.804946099978645	12.930492452441845	11600	10445	0
12	13	12.035385653206863	13.004391520547225	12485	10502	0
13	13	12.977074694796414	12.995719328054932	13165	10494	0
14	13	13.923143252153332	12.988274681193946	13844	10486	0
15	13	14.810602765963125	12.987424841910734	14483	10486	0
16	13	16.00927484116956	12.947370178496357	15344	10461	0
17	13	17.009670248878844	12.955484022474074	16065	10469	0
18	13	18.07437780289009	12.939621724355382	16835	10453	0
19	13	18.949786001566064	12.947671248773823	17457	10461	0
20	13	20.01410287496441	12.902380699534053	18227	10428	0
21	13	20.9989989678246	12.909573542162976	18932	10428	0
22	13	21.907824957289293	12.950056546472114	19587	10461	0
23	13	23.158623002384683	12.997408058611267	20488	10494	0
24	13	24.160083397102795	12.965251015975337	21209	10469	0
25	13	25.020114629306665	12.967916856432176	21823	10478	0
26	13	26.15429242596811	12.974365234375	22643	10478	0
27	13	27.074541304812076	12.947542609655269	23306	10461	0
28	13	28.247792724053248	12.956941476317265	24150	10469	0
29	13	29.141533714763668	12.967073859655269	24789	10478	0
30	13	30.150816063674547	12.929626191143498	25518	10445	0
31	13	31.143311659132973	12.910234528272142	26231	10428	0
32	13	32.108840560044136	12.900708390992854	26927	10428	0
2	14	1.8187059823907323	14.056524028692545	5136	11272	0
3	14	2.7920964616849373	14.046367012331839	5841	11264	0
4	14	3.818084925345245	14.022627620953616	6578	11248	0
5	14	4.872992791456078	14.021951581330576	7340	11248	0
6	14	5.885648757830296	14.031432558068245	8061	11256	0
7	14	6.915879095333856	14.001268053268637	8806	11231	0
8	14	7.855083630676965	13.992832611494535	9478	11223	0
9	14	8.848024129324457	13.993307481432174	10199	11223	0
10	14	9.851927320615037	13.979091490330717	10920	11215	0
11	14	10.80252971953303	13.978761681526764	11600	11215	0
12	14	12.045469662051538	13.99672736608394	12493	11223	0
13	14	12.99932541553958	14.010534175308296	13181	11239	0
14	14	13.870031543636106	14.013158960727297	13804	11239	0
15	14	14.981242603484482	13.974022561659192	14606	11207	0
16	14	15.994381706915576	13.964232303636491	15335	11207	0
17	14	17.06883264076737	13.966172838424887	16105	11207	0
18	14	17.99123512911091	13.955386311484023	16769	11198	0
19	14	19.007478822608206	13.925131485601177	17506	11174	0
20	14	19.943658016265662	13.910890861477018	18178	11166	0
