x	y	new_x	new_y	pixel_x	pixel_y	selected
11	16	10.904326425958004	15.874315966356981	6726	6880	1
12	16	12.066691264847286	15.889277827632318	7144	6884	1
13	16	12.987572303185095	15.931492436039553	7480	6900	1
14	16	14.039999292986423	15.97935829506264	7861	6916	1
15	16	14.93831941768594	15.967706628747887	8184	6912	1
16	16	16.02818360479709	15.955852886577983	8582	6908	1
17	16	16.94778041925905	15.966006167300112	8913	6912	1
18	16	17.831077886382918	15.985941569010416	9233	6920	1
19	16	18.984995846295245	16.026880487665398	9651	6933	1
20	16	19.856787772200224	15.999220839491835	9966	6925	1
21	16	20.884224870086257	15.951441584406671	10339	6908	1
22	16	21.914224892180428	15.920342522698478	10712	6896	1
27	16	27.097432546486143	15.95964833852407	12588	6908	0
28	16	27.975269990808822	15.985687255859373	12907	6920	0
2	17	1.9260445849388432	16.96667205535614	3474	7277	1
3	17	3.0257910819075216	16.984775027713262	3871	7281	1
4	17	3.864880177769725	16.978348465653156	4174	7281	1
6	17	5.813975062305572	17.01703843125352	4883	7293	1
7	17	7.006974854620334	17.048863316441444	5313	7306	1
8	17	7.870322663320135	17.06320382882883	5624	7310	1
9	17	8.866514456218182	17.06802203204181	5985	7314	1
10	17	9.778789813701923	16.98942139771608	6317	7285	1
11	17	11.007261802707863	16.984619690491275	6763	7281	1
12	17	12.075643548059247	16.912444243559968	7148	7256	1
13	17	12.963504843042985	16.969506615990994	7472	7277	1
14	17	14.04159007352941	16.96966195321298	7861	7277	1
15	17	14.857055664062496	16.97267796971777	8156	7277	1
16	17	16.086180812093467	16.9690942162866	8602	7277	1
17	17	16.846688525169682	17.0024284843926	8877	7289	1
18	17	18.033443951498867	17.027513383745074	9307	7297	1
19	17	18.86417937818156	17.00843852275127	9606	7289	1
20	17	19.960116701428163	17.03780000703829	10003	7301	1
22	17	21.94365433222568	16.94490147496129	10724	7269	1
24	17	24.029380280507635	16.924698013443134	11478	7260	1
25	17	25.101085818191457	16.969035105662304	11867	7277	0
28	17	27.88652874010181	17.014570906355576	12874	7293	0
30	17	29.93362302478082	16.986768292951158	13616	7285	0
31	17	30.93742764157947	16.999059178807716	13980	7289	0
2	18	1.989923675675198	17.987787470087273	3499	7645	1
3	18	2.957941253800197	17.99467454515062	3847	7650	1
4	18	3.8132454022023463	17.991798744545328	4158	7650	1
5	18	4.953067278969881	17.976348876953125	4572	7641	1
6	18	5.923555261948531	18.08756345456785	4920	7682	1
7	18	6.9600647801187785	18.05637503959037	5297	7674	1
8	18	7.8103853113511015	18.05166818429758	5604	7670	1
9	18	8.88882819128252	18.05792016381616	5993	7674	1
10	18	9.857842769018665	18.007628019865567	6345	7654	1
12	18	12.02477447371677	17.941162934174407	7132	7629	1
14	18	14.039761780613686	17.983884794218046	7861	7645	1
15	18	14.962875711432407	17.996469858530407	8193	7650	1
16	18	16.00338703690611	17.992734891874296	8569	7650	1
17	18	16.90778167862698	18.03491375897382	8897	7666	1
