x	y	new_x	new_y	pixel_x	pixel_y	selected
13	12	13.036533467656605	11.997829677822352	12288	10437	0
14	12	13.874531007512697	12.024916090406812	12894	10453	0
15	12	14.967280747389955	11.994463121568833	13689	10428	0
16	12	15.966238878650538	11.998525258657093	14410	10437	0
17	12	17.02547163780333	12.001225102055178	15180	10437	0
18	12	17.969750260122744	11.983424556147943	15868	10420	0
19	12	19.006474410976296	11.985942943676097	16613	10428	0
20	12	19.93604672950762	11.965641880894566	17293	10412	0
21	12	20.926147185383748	11.954054823866835	18014	10404	0
22	12	21.950584394398987	11.967747868718327	18751	10412	0
23	12	22.989262221360047	12.063035569749436	19505	10478	0
24	12	24.060223926001694	11.979189211183838	20283	10420	0
25	12	24.957889875493798	12.024191641592763	20939	10453	0
26	12	26.04809349869498	11.988704647029842	21725	10428	0
27	12	27.03678587489419	11.992095947265623	22446	10428	0
28	12	28.06009055798533	11.987373970650337	23192	10428	0
29	12	28.98662351862303	11.911948814048422	23863	10371	0
30	12	30.088750352708807	11.978079855979026	24658	10420	0
31	12	30.959544300225733	11.971963968362893	25297	10412	0
32	12	31.975615697305308	11.921005111556868	26034	10379	0
2	13	1.9867191357752534	12.967191678983673	4268	11141	0
3	13	2.8747482816467977	13.080583727037586	4907	11223	0
4	13	3.9792800111103275	13.020336254222975	5710	11182	0
5	13	4.925923573513332	13.028185595263235	6398	11182	0
6	13	6.0206814113642775	13.043262928455801	7193	11198	0
7	13	6.911227740767848	13.010716343785193	7840	11174	0
8	13	8.016288533436795	13.008280436197918	8643	11166	0
9	13	8.916017002768763	12.987598591022666	9290	11158	0
10	13	9.942931440021868	12.985318020657378	10035	11149	0
11	13	10.874745388332395	13.041578962996201	10715	11190	0
12	13	12.045142042448507	13.0741777849627	11567	11215	0
13	13	13.04764517273914	13.014873332805463	12296	11174	0
14	13	13.894059501975168	13.04174529754364	12911	11190	0
15	13	15.018660500141083	13.00204082867047	13722	11166	0
16	13	15.984834623659708	13.001214654596005	14426	11166	0
17	13	17.044822400095235	13.007979384413712	15196	11166	0
18	13	17.975629199439197	12.994605262000283	15868	11158	0
19	13	19.04221786602356	12.985399125932576	16646	11149	0
20	13	19.986200268058692	12.972781069643865	17326	11141	0
21	13	20.935102682350454	12.957603385856562	18014	11133	0
22	13	21.975431076290917	12.987322283220722	18776	11158	0
23	13	23.114708067332113	13.08342791033221	19595	11223	0
24	13	24.076737862408294	13.001446973096145	20300	11166	0
25	13	24.91891830823223	12.996762112454253	20906	11158	0
26	13	26.05216893869921	12.980369224204676	21733	11149	0
27	13	27.047281717339168	12.974462285772102	22454	11141	0
28	13	28.085240349005364	12.999934840846707	23208	11166	0
29	13	29.059457886568854	13.018356735641895	23912	11174	0
30	13	30.089932478308413	12.971928776921455	24658	11141	0
31	13	31.04579262485892	12.948331265836151	25354	11125	0
32	13	32.00527905879656	12.950409760346286	26051	11125	0
2	14	2.015987766515589	14.015661566107124	4284	11903	0
3	14	2.8581475458080563	13.95335072010487	4899	11854	0
4	14	3.9360091164203586	14.06667678420608	5677	11936	0
5	14	4.94733203345443	14.002353427646396	6414	11895	0
6	14	6.009998192367381	14.027199135170326	7184	11911	0
7	14	6.943147198610328	13.997154442039696	7864	11887	0
8	14	8.020866859039927	13.995689048423424	8643	11887	0
9	14	8.935119766683126	13.972299111855996	9306	11870	0
10	14	9.934161941838319	13.996544090477196	10035	11887	0
11	14	10.900141799961203	14.009665274405265	10732	11895	0
12	14	11.94015606262345	14.0710949597058	11485	11944	0
13	14	13.033339799661402	14.02117260082348	12280	11903	0
14	14	13.887133182844243	13.99099099099099	12906	11888	0
15	14	15.014634659812359	13.975504832224804	13722	11870	0
16	14	15.960171185013404	13.980244679493946	14410	11878	0
17	14	17.02364333865336	14.004743971266189	15180	11895	0
18	14	17.952132730936093	13.999650834916949	15852	11887	0
